date,datetime,desc,img,link,media,title
1 week ago,2020-12-26 12:25:36.891751,"... Roanoke City and Alleghany Health Districts have all already received doses of the newly-approved Moderna vaccine, as have health districts across Virginia.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.wdbj7.com/2020/12/22/distribution-of-pfizer-and-moderna-covid-vaccines-underway-in-roanokealleghany-health-districts/,WDBJ7,Distribution of Pfizer and Moderna COVID vaccines underway ...
2 days ago,2020-12-31 12:25:36.892711,Alberta has just given our 1st long-term care resident the Moderna COVID-19 vaccine. Sheila is a resident at Riverview Care Centre in Medicine Hat. She was ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://globalnews.ca/news/7547710/coronavirus-alberta-first-moderna-vaccine-long-term-care-resident/,Globalnews.ca,COVID-19: Alberta’s 1st Moderna vaccine dose given to Medicine Hat long-term care resident
1 week ago,2020-12-26 12:25:36.894740,"ROANOKE, Va. (WDBJ) - Carilion Clinic is now administering both the Pfizer and Moderna vaccinations for COVID-19. So far, Carilion officials report they've ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.wdbj7.com/2020/12/23/carilion-clinic-vaccination-rollout-now-includes-moderna-vaccine/,WDBJ7,Carilion Clinic vaccination rollout now includes Moderna ...
1 week ago,2020-12-26 12:25:36.895738,"The COVID-19 vaccine distribution is becoming clearer with the Moderna vaccine now on the market, according to Dr. Doug Griffin of Sanford Health. Written By: ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.inforum.com/newsmd/coronavirus/6814160-Sanfords-chief-medical-officer-talks-Moderna-vaccine-side-effects,INFORUM,"Sanford's chief medical officer talks Moderna vaccine, side ..."
4 weeks ago,2020-12-05 12:25:36.896734,"Pfizer, partnering with BioNTech, and Moderna have created promising vaccines that scientists hope will lead to more medical breakthroughs using mRNA.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.washingtonpost.com/health/2020/12/06/covid-vaccine-messenger-rna/,Washington Post,A gamble pays off in ‘spectacular success’: How the leading coronavirus vaccines made it to the finish line
1 week ago,2020-12-26 12:25:36.897735,"Tens of thousands of Moderna's COVID-19 vaccines were expected to arrive Tuesday in Santa Clara County, according to a plan that has been months in the ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.nbcbayarea.com/news/local/race-for-a-vaccine/santa-clara-county-expected-to-receive-39000-moderna-vaccines/2429635/,NBC Bay Area,Bay Area Counties Expected to Receive Moderna Vaccines
2 weeks ago,2020-12-19 12:25:36.899730,This innovative and monumental partnership has enabled NIH and Moderna to develop a safe and effective COVID-19 vaccine within the span of a year that will ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.nih.gov/news-events/news-releases/statement-nih-barda-fda-emergency-use-authorization-moderna-covid-19-vaccine,,Statement from NIH and BARDA on the FDA Emergency Use ...
1 week ago,2020-12-26 12:25:36.900724,"(WLFI) - The recently approved Moderna COVID-19 vaccine is expected to arrive within the next week. ""It will take more than one or two vaccines to vaccinate ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.wlfi.com/content/news/Moderna-vaccine-expected-to-arrive-soon-in-Tippecanoe-County-573467851.html,wlfi.com,Moderna vaccine expected to arrive soon in Tippecanoe County
2 weeks ago,2020-12-19 12:25:36.901735,Doses of Moderna's COVID-19 vaccine arrived at 15 East Tennessee county health departments Monday morning. Pfizer vaccines arrived the week prior to aid ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.wbir.com/article/news/health/coronavirus/christmas-came-early-15-east-tennessee-counties-receive-moderna-vaccine/51-3191c713-69f3-4da1-bb8f-30523f14be70,WBIR.com,'Christmas came early' | 15 East Tennessee counties receive Moderna vaccine
1 week ago,2020-12-26 12:25:36.903716,"Yukon is ""well-prepared"" for the arrival of the Moderna vaccine which could be approved by Health Canada this month, said Premier Sandy Silver on Tuesday.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.cbc.ca/news/canada/north/officials-yukon-covid-19-update-1.5850814,CBC.ca,"Yukon is 'well-prepared' for Moderna vaccine, could be approved this month says premier"
3 days ago,2020-12-30 12:25:38.698659,"The Florida Department of Health in Collier County said it received 3,500 doses of the Moderna vaccine this week, but appointments for vaccinations filled up ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.naplesnews.com/story/news/coronavirus/2020/12/30/collier-county-start-vaccinations-appointment-sunday-after-moderna-shipment/4085486001/,Naples Daily News,"Collier County to start vaccinations by appointment Sunday after shipment of 3,500 Moderna vaccines"
1 week ago,2020-12-26 12:25:38.699657,"The Moderna medicine, the second vaccine in use to fight COVID-19, was given federal approval late last week. By Monday, doses were being distributed ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://greensboro.com/finally-here-guilford-county-receives-first-shipment-of-moderna-vaccine/article_d49514ba-4580-11eb-a40e-d39dc8bfa9c5.html,Greensboro News & Record,'Finally here': Guilford County receives first shipment of Moderna vaccine
2 weeks ago,2020-12-19 12:25:38.700654,One of Moderna's vaccine trials is taking place right here in Central Florida. New Smyrna Beach resident Doug Ritter is among those who participated in the trial in ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.mynews13.com/fl/orlando/news/2020/12/17/deland-trial-participant-glad-to-see-moderna-covid-19-vaccine-nearing-approval,News 13 Orlando,Trial Volunteer Glad to See Moderna Vaccine Nearing Approval
2 weeks ago,2020-12-19 12:25:38.701652,"SACRAMENTO, Calif. (KTXL) — Now that Moderna's COVID-19 vaccine has received approval from the U.S. Food and Drug Administration, California is one ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://fox40.com/news/california-connection/california-expects-to-receive-672000-doses-of-moderna-covid-19-vaccine/,FOX40,"California expects to receive 672,000 doses of Moderna COVID-19 vaccine"
2 weeks ago,2020-12-19 12:25:38.703646,"Moderna could be a classic ""sell the fact"" story once the FDA approves its coronavirus vaccine, but others suggest its broader drug pipeline may justify its ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.thestreet.com/investing/moderna-up-600-this-year-limps-into-fda-vaccine-decision,TheStreet,"Moderna Shares, Up 600% This Year, Limp Into FDA Vaccine Decision"
