date,datetime,desc,img,link,media,title
"Feb 22, 2020",2020-02-22,"Imperial Brands IMBBY · Exxon Mobil XOM · Pfizer PFE · However, Pfizer's stock has suffered since last July, when it announced that it was combining its Upjohn ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.morningstar.com/articles/967511/3-high-quality-stocks-for-contrarians,Morningstar.com,3 High-Quality Stocks for Contrarians
"Feb 27, 2020",2020-02-27,"... 8,818.4 Mn by Top Key Players till 2027 – by AstraZeneca Plc., Johnson & Johnson, GlaxoSmithKline plc., Pfizer, Inc., Clovis Oncology Inc., AbbVie Inc. etc.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.medgadget.com/2020/02/parp-inhibitor-market-new-advancement-helps-to-achieve-us-8818-4-mn-by-top-key-players-till-2027-by-astrazeneca-plc-johnson-johnson-glaxosmithkline-plc-pfizer-inc-clovis-onco.html,Medgadget,"PARP Inhibitor Market New Advancement Helps to Achieve US$ 8,818.4 Mn by Top Key Players till 2027 – by AstraZeneca Plc., Johnson & Johnson, GlaxoSmithKline plc., Pfizer, Inc., Clovis Oncology Inc., AbbVie Inc. etc"
"Feb 20, 2020",2020-02-20,"Harper took a two-year leave from Pfizer to work as a leader at INROADS, the nation's largest nonprofit source of corporate internships and leadership ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.alabamanewscenter.com/2020/02/20/inroads-ceo-forest-harper-jr-leads-young-people-from-the-classroom-to-the-board-room/,Alabama NewsCenter,INROADS CEO Forest Harper Jr. leads young people from the ...
"Feb 15, 2020",2020-02-15,"Pfizer Corp. bought it in 1962 and sold it in 1990 to Harrisons & Crosfield. It became known as Harcros Pigments, then became known as Elementis Pigments.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.lehighvalleylive.com/news/2020/02/easton-area-pigment-plant-is-sold-it-could-be-demolished-easton-mayor-says.html,lehighvalleylive.com,"Easton area pigment plant is sold. It could be demolished, Easton mayor says"
"Feb 26, 2020",2020-02-26,"The approval of the PDE4 inhibitor Eucrisa (crisaborole 2% ointment, Pfizer) to treat mild to moderate AD prompted the researchers to better understand efficacy ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.healio.com/news/dermatology/20200224/comparing-atopic-dermatitis-treatments-over-time-proves-challenging,,Comparing atopic dermatitis treatments over time proves ...
"Feb 17, 2020",2020-02-17,"Global Prostate Cancer Vaccines - Competitive Intelligence Analysis Featuring Pfizer, Dendreon Corporation and Bavarian Nordic - ResearchAndMarkets.com.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.businesswire.com/news/home/20200217005127/en/Global-Prostate-Cancer-Vaccines---Competitive-Intelligence-Analysis-Featuring-Pfizer-Dendreon-Corporation-and-Bavarian-Nordic---ResearchAndMarkets.com,,Global Prostate Cancer Vaccines - Competitive Intelligence ...
"Feb 27, 2020",2020-02-27,MYLAN AND PFIZER FINALIZE APPOINTMENTS TO VIATRIS BOARD OF DIRECTORS. * MYLAN NV - PFIZER HAS APPOINTED CURRENT PFIZER BOARD ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.reuters.com/article/brief-mylan-and-pfizer-finalize-appointm-idUSFWN2AR12W,Reuters,BRIEF-Mylan And Pfizer Finalize Appointments To Viatris Board Of Directors
"Feb 5, 2020",2020-02-05,"Aside from Teva, the lawsuit implicates Novartis' Sandoz unit, Mylan, Pfizer and several other leading generic drug makers. It names current and former ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fiercepharma.com/pharma/federal-prosecutors-snare-3rd-generics-exec-price-fixing-investigation,FiercePharma,Federal prosecutors snare 3rd generics exec in price-fixing ...
"Feb 20, 2020",2020-02-20,"Its closest rival is likely to be Pfizer's PDE-4 inhibitor Eucrisa (crisaborole) ointment, which was approved in the US in 2016, and generic corticosteroid creams ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",http://www.pmlive.com/pharma_news/incytes_jak_inhibitor_cream_clears_second_eczema_trial_1326560,PMLiVE,Incyte's JAK inhibitor cream clears second eczema trial
"Feb 4, 2020",2020-02-04,"Pfizer officially ended that partnership after five years, but it had been gradually pulling back from it. Pfizer was to pick up to four probody-drug conjugate targets ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fiercebiotech.com/biotech/after-losing-its-cmo-last-summer-cytomx-therapeutics-finally-nabs-a-replacement,FierceBiotech,"After losing its CMO last summer, CytomX Therapeutics finally ..."
"Feb 11, 2020",2020-02-11,"The news comes as Cabometyx has been under increasing pressure in its main kidney cancer indication from Pfizer's Inlyta, which won Food and Drug approval ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.biopharmadive.com/news/exelixis-prostate-cancer-tecentriq-keytruda-inlyta/572110/,,Exelixis prostate cancer data could help stave off competitive ...
"Feb 26, 2020",2020-02-26,"Lasco Distributors, a publicly listed company, along with private firm Medimpex, had sought in damages against Pfizer after the two were prevented from selling ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.loopjamaica.com/content/lasco-pfizer-await-ruling-after-appeal-hearing,Loop News Jamaica,"Lasco, Pfizer await ruling after appeal hearing"
"Feb 17, 2020",2020-02-17,"Pfizer tested one called CRID3 in a small clinical trial, but it had a shorter half-life and weaker potency than expected. Worse, when given in higher doses, CRID3 ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://cen.acs.org/pharmaceuticals/drug-discovery/Could-an-NLRP3-inhibitor-be-the-one-drug-to-conquer-common-diseases/98/i7,Chemical & Engineering News,Could an NLRP3 inhibitor be the one drug to conquer ...
"Feb 25, 2020",2020-02-25,"Doctor compares Pfizer, Moderna COVID-19 vaccines as shipments begin arriving at rural hospitals · Weather. Back. Forecast · Radar · Hurricane Headquarters ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.12newsnow.com/article/news/local/orange-county-school-district-commissioners-vote-to-pass-tax-abatement-agreement-with-chevron-phillips/502-1177456a-c746-422d-b771-bdcfbe6d6c8c,12newsnow.com KBMT-KJAC,"Orange County school district, commissioners vote to pass tax abatement agreement with Chevron Phillips"
"Feb 28, 2020",2020-02-28,"For psoriasis, Jakafi (ruxolitinib, Incyte) comes in both oral and topical treatments, and Xeljanz (tofacitinib, Pfizer) is an FDA-approved drug given orally to inhibit ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.healio.com/news/dermatology/20200227/jak-inhibitors-show-promise-in-psoriasis-atopic-dermatitis,,"JAK inhibitors show promise in psoriasis, atopic dermatitis"
"Feb 19, 2020",2020-02-19,"Clavelli joins Optinose from Pfizer where, in the course of an accomplished 20-year career, he held leadership roles including marketing, sales, and regulatory ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.globenewswire.com/news-release/2020/02/19/1986891/0/en/Optinose-Appoints-Victor-Clavelli-as-Chief-Commercial-Officer.html,,Optinose Appoints Victor Clavelli as Chief Commercial Officer
"Feb 19, 2020",2020-02-19,"“Tofacitinib [Xeljanz, Pfizer] is approved for moderate-to-severe UC in patients who have failed anti-TNFs. The selective JAK1 inhibitors appear very promising in ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.healio.com/news/gastroenterology/20200219/jak-inhibitors-show-fast-results-improved-qol-low-adverse-events-in-ibd,,"JAK inhibitors show fast results, improved QOL, low adverse ..."
"Feb 4, 2020",2020-02-04,Pfizer now says COVID-19 shot 95% effective as it seeks clearance within days · Pfizer says that more interim results from its ongoing coronavirus vaccine study ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.clickorlando.com/news/local/2020/02/04/nothing-breaks-our-hearts-more-ocoee-educational-farm-says-visitors-caught-trying-to-steal-animals/,WKMG News 6 & ClickOrlando,’Nothing breaks our hearts more’: Ocoee educational farm says visitors caught trying to steal animals
"Feb 27, 2020",2020-02-27,* JAMES QUINCEY ELECTED TO PFIZER'S BOARD OF DIRECTORS. * PFIZER INC - QUINCEY IS CHAIRMAN AND CEO OF COCA-COLA COMPANY Source ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.reuters.com/article/brief-pfizer-says-james-quincey-elected/brief-pfizer-says-james-quincey-elected-to-pfizers-board-of-directors-idUSASA00FOK,Reuters,BRIEF-Pfizer Says James Quincey Elected To Pfizer's Board Of Directors
"Feb 5, 2020",2020-02-05,"BREAKING. The Pfizer COVID-19 vaccine has been approved for use in Canada ... A worker holds a bottle of the Pfizer-BioNTech COVID-19 vaccine, as ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.ctvnews.ca/health/yarn-made-from-human-skin-could-soon-be-stitching-up-your-wounds-1.4798548,CTV News,Yarn made from human skin could soon be stitching up your ...
"Feb 3, 2020",2020-02-03,Rhode Island is one of several states across the country getting fewer doses of Pfizer's vaccine than expected. ... Read more. Although clouds were persistent ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.necn.com/weather/stories-weather/colder-air-to-bring-rain-snow-later-in-week/2226956/,NECN,"Colder Air to Bring Rain, Snow Later in Week"
"Feb 20, 2020",2020-02-20,"Hospira, a Pfizer subsidiary, had pressed U.S. District Judge Jesse M. Furman to handle the allegations himself, but the judge closed the case Wednesday, ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.law360.com/articles/1245622/apotex-suit-against-pfizer-unit-teed-up-for-state-court,Law360,Apotex Suit Against Pfizer Unit Teed Up For State Court
"Feb 27, 2020",2020-02-27,"The study was partially funded by Pfizer Inc., and conducted with researchers from Pfizer and the Spanish National Cancer Research Centre (CNIO). Hidalgo ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://news.cornell.edu/stories/2020/02/new-chemo-combo-shows-promise-versus-pancreatic-cancer,Cornell Chronicle,New chemo combo shows promise versus pancreatic cancer
"Feb 11, 2020",2020-02-11,Pfizer does reportedly have interest in pursuing additional bolt-on acquisitions to flesh out its emerging growth portfolio. But the company seems intent on sticking ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fool.com/investing/2020/02/11/is-gilead-sciences-an-acquisition-target.aspx,Motley Fool,Is Gilead Sciences an Acquisition Target?
"Feb 27, 2020",2020-02-27,"The company is currently transitioning its headquarters from East Harlem to the 11,000-square-foot space inside the former Pfizer Building at 630 Flushing ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://ny.eater.com/2020/2/27/21151430/hot-bread-kitchen-headquarters-pilotworks-nyc,Eater NY,Nonprofit Bakery Hot Bread Kitchen Opens New Brooklyn HQ
"Feb 19, 2020",2020-02-19,"Even as Pfizer's third quarter results were below estimates largely due to lower than estimated Ebitda, net profit came in line with estimates on account of lower tax ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://economictimes.indiatimes.com/markets/stocks/recos/centrum-maintains-buy-on-pfizer-target-price-rs-5000/articleshow/74201179.cms,Economic Times,"Centrum maintains buy on Pfizer, target price Rs 5,000"
"Feb 27, 2020",2020-02-27,"* MYLAN NV - SANJEEV NARULA, CURRENT CFO OF UPJOHN, A DIVISION OF PFIZER, HAS BEEN NAMED INCOMING CFO OF VIATRIS Source text for Eikon: ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.reuters.com/article/brief-mylan-and-pfizer-announce-appointm-idUSASA00FJM,Reuters,BRIEF-Mylan And Pfizer Announce Appointment Of Viatris Chief Financial Officer
"Feb 27, 2020",2020-02-27,"(NYSE: PFE, “Pfizer”) has launched the antifungal Cresemba® (isavuconazole) in Australia. The launch triggered the first milestone payment (USD 0.5 million) ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.globenewswire.com/news-release/2020/02/27/1991531/0/en/Basilea-reports-the-launch-of-antifungal-Cresemba-isavuconazole-in-Australia-triggering-the-first-milestone-payment-related-to-Asia-Pacific.html,,Basilea reports the launch of antifungal Cresemba ...
"Feb 18, 2020",2020-02-18,"Pfizer CEO Sold Millions In Stock After Coronavirus Vaccine News, Raising Questions · Let Them Grow Beards: UPS Relaxes Rules On Drivers' Facial Hair.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.scpr.org/about/people/staff/lauren-tran,89.3 KPCC,Bio: Lauren Tran
"Feb 11, 2020",2020-02-11,"The deal, which is expected to close in the middle of 2020, will result in Pfizer's shareholders owning 57% of the combined company with Mylan's shareholders ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.bioworld.com/articles/433007-pharmas-break-up-to-accelerate-growth,BioWorld Online,Pharmas break up to accelerate growth | 2020-02-11
"Feb 18, 2020",2020-02-18,"... Pfizer's Inlyta, as well as Pfizer/Merck KGaA's latecomer Bavencio plus Inlyta. ... alive, compared with 39% of patients treated with Pfizer's Sutent (sunitinib).","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://pharmaphorum.com/news/bms-builds-case-for-long-term-use-of-opdivo-in-kidney-cancer/,pharmaphorum,BMS builds case for long-term use of Opdivo in kidney cancer -
"Feb 25, 2020",2020-02-25,"Doctor compares Pfizer, Moderna COVID-19 vaccines as shipments begin arriving at rural hospitals · Weather. Back. Forecast · Radar · Hurricane Headquarters ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.12newsnow.com/article/news/local/wo-port-arthur-elementary-students-removed-after-bb-gun-found-on-campus/502-12540302-c976-4199-9ff8-40e91a7f95d3,12newsnow.com KBMT-KJAC,Two Port Arthur elementary students removed after BB gun found on campus
"Feb 10, 2020",2020-02-10,EMA Greenlights BioNTech and Pfizer mRNA Vaccine for Covid-19 · News · Tops · In Depth · Interviews · Opinion · Videos · Life Science Marketing · Infographics ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.labiotech.eu/medical/azafaros-lysosomal-storage-disorder/,Labiotech.eu,First-in-Class Drug For Inherited Metabolic Diseases Funded with...
"Feb 24, 2020",2020-02-24,"During Pfizer's 61 years in Thailand, it has become the country's leading pharmaceutical company with its largest segment catering to government institutions. In ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.khaosodenglish.com/life/2020/02/24/pfizer-thailand-aims-for-improving-access-to-innovative-healthcare/,Khaosod English,Pfizer Thailand Aims for Improving Access to Innovative Healthcare (Pfizer × Khaosod English)
"Feb 26, 2020",2020-02-26,"Pfizer sources most of its finished drugs and pharmaceutical ingredients from countries other than China, a spokeswoman said in a email. While governments ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.bloomberg.com/news/articles/2020-02-26/coronavirus-outbreak-exposes-faults-in-antibiotics-pipeline,Bloomberg,Coronavirus Outbreak Exposes Faults in Antibiotics Pipeline
"Feb 27, 2020",2020-02-27,"A worker holds a bottle of the Pfizer-BioNTech COVID-19 vaccine, as · U.S. regulators post positive review of Pfizer vaccine data · This July 18, 2020, file photo, ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.ctvnews.ca/health/doctors-were-wrong-woman-had-auto-brewery-in-bladder-not-drinking-problem-1.4829861,CTV News,Doctors were wrong: Woman had 'auto-brewery' in bladder ...
"Feb 28, 2020",2020-02-28,"With regard to Pfizer's recent decision to return rivipansel rights to us, we look forward to reviewing the full Phase 3 clinical data set and will work to determine ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.businesswire.com/news/home/20200228005244/en/GlycoMimetics-Reports-Highlights-and-Financial-Results-for-Fourth-Quarter-and-Year-end-2019,Business Wire,GlycoMimetics Reports Highlights and Financial Results for ...
"Feb 10, 2020",2020-02-10,"GUARD-AF is an example of the commitment of the BMS, Pfizer Alliance in trying to further the standard of care in patients with atrial fibrillation, said Roland ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.ajmc.com/view/dr-roland-chen-bms-pfizer-committed-to-improving-care-for-patients-with-atrial-fibrillation,AJMC.com Managed Markets Network,"Dr Roland Chen: BMS, Pfizer Committed to Improving Care for ..."
"Feb 11, 2020",2020-02-11,"At launch, Allogene had access to 16 preclinical CAR-T licenses that Pfizer licensed from Cellectis and Servier. In January 2019, Allogene's ALLO-501 was ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.biospace.com/article/an-update-on-nextgen-class-of-2019-allogene-gossamer-and-viela/,BioSpace,"An Update on NextGen Class of 2019: Allogene, Gossamer ..."
"Feb 6, 2020",2020-02-06,"Targeted cancer drug, lorlatinib (Lorviqua, Pfizer) was rejected by the National Institute for Health and Care Excellence (NICE) for treating relapsed anaplastic ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.medscape.com/viewarticle/924864,Medscape,Lung Cancer Drug Gets Thumbs Down From NICE
"Feb 1, 2020",2020-02-01,A 9-year-old boy saves toddler from choking on Lifesaver candy · The Government of Alberta is expanding rapid COVID-19 testing in the province with a · The Pfizer ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.ctvnews.ca/health/a-9-year-old-boy-saves-toddler-from-choking-on-lifesaver-candy-1.4793487,CTV News,A 9-year-old boy saves toddler from choking on Lifesaver candy
"Feb 24, 2020",2020-02-24,"As GSK continues to sell off OTC assets in the wake of its merger with Pfizer, HBW Insight Editors Tom Gallen and David Ridley discuss how this torrent of M&A ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://hbw.pharmaintelligence.informa.com/RS149724/GSK-Offloads-Physiogel-In-North-America-Asia-To-Koreas-LG,HBW Insight,"GSK Offloads Physiogel In North America, Asia To Korea's LG"
"Feb 26, 2020",2020-02-26,The volume of Pfizer shares traded since the start of the session was 19.03M. Pfizer has traded in a range of $34.02 to $34.97 on the day. The stock has traded ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.investing.com/news/stock-market-news/pfizer-stock-rises-3-2094881,Investing.com,Pfizer Stock Rises 3% By Investing.com
"Feb 20, 2020",2020-02-20,"eIF4E, now in development under a collaboration with Pfizer, is an oncogenic driver located downstream from both the RAS and PI3K signaling pathways that is ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.globenewswire.com/news-release/2020/02/20/1987911/0/en/Turning-Point-Therapeutics-Names-Siegfried-Reich-as-Executive-Vice-President-and-Chief-Scientific-Officer.html,,Turning Point Therapeutics Names Siegfried Reich as ...
"Feb 28, 2020",2020-02-28,"Sanjeev Narula was appointed CFO of pharmaceutical company Viatris, a new company that combines Pfizer's Upjohn and Mylan. Narula, who has been with ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.cfo.com/people/2020/02/cfos-on-the-move-week-ending-february-28/,CFO,CFOs On the Move: Week Ending February 28
"Feb 11, 2020",2020-02-11,Pfizer's launch will mean additional competition for Biocon in the trastuzumab market which has already seen Amgen launch its version 'at-risk' in July 2019.,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.cnbctv18.com/healthcare/crucial-weeks-ahead-for-biocon-amid-growing-competition-in-trastuzumab-market-regulatory-inspections-5270071.htm,CNBCTV18,"Crucial weeks ahead for Biocon amid growing competition in trastuzumab market, regulatory inspections"
"Feb 4, 2020",2020-02-04,"Pfizer raised prices on the most drugs, 226, yielding a mean increase of 5.1%. Subsidiary Hospira was counted as a separate line item in this analysis — it ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.biopharmadive.com/news/january-drug-price-increase-trump-state-union/571676/,,January price increases confirm slowing drug inflation
"Feb 10, 2020",2020-02-10,"... lift of its own although the bulk of its components are larger, older pharmaceuticals names, such as Johnson & Johnson (NYSE: JNJ) and Pfizer (NYSE: PFE).","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.benzinga.com/general/biotech/20/02/15286183/3-leveraged-healthcare-etfs-soaring-this-month,Benzinga,3 Leveraged Healthcare ETFs Soaring This Month
"Feb 4, 2020",2020-02-04,U.K. health service pushes back interval for delivering second Pfizer ... receive the second dose of the coronavirus vaccine made by Pfizer and BioNTech — to a ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.marketwatch.com/story/democrats-say-majority-of-iowa-caucus-results-to-come-out-by-5-pm-eastern-2020-02-04,MarketWatch,Democrats say 'majority' of Iowa caucus results to come out by 5 p.m. Eastern
"Feb 6, 2020",2020-02-06,"Winton has worked at Alkermes, Astellas, Eli Lilly and Pfizer, among other pharma notables. News.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.prweek.com/article/1673288/pharma-comms-exec-jeff-winton-launches-agency,PRWeek,Pharma comms exec Jeff Winton launches agency
"Feb 4, 2020",2020-02-04,WASHINGTON (AP) — The U.S. government is close to a deal to acquire tens of millions of additional doses of Pfizer's vaccine in exchange for helping the ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.valleycentral.com/news/local/la-posada-providencia-hosting-10th-annual-hands-and-hearts-brunch-this-weekend,KGBT-TV,La Posada Providencia hosting 10th Annual ‘Hands and Hearts Brunch’ this weekend
"Feb 24, 2020",2020-02-24,"2006 – The company acquires Pfizer PFE Consumer Healthcare, bringing its history full circle as Joseph Lister's Listerine product comes under Johnson & ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.thestreet.com/personal-finance/history-of-johnson-and-johnson,TheStreet,History of Johnson & Johnson: Timeline and Facts
"Feb 20, 2020",2020-02-20,"Sanofi, one of the top four vaccine makers globally, said in May it wasn't involved and Pfizer confirmed to BioPharma Dive on Feb. 20 that it's not involved.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.biopharmadive.com/news/wuxi-vaccine-20-year-deal-global-leader/572668/,,WuXi Vaccines inks $3B manufacturing deal with 'global ...
"Feb 13, 2020",2020-02-13,Watch More Videos. Pfizer to seek emergency use authorization Friday as medical professionals urge people to take precautions · Vigil honoring murdered Fort ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.click2houston.com/video/video/2020/02/13/spencer-solves-it-kprc-2s-bill-spencer-helps-tarkington-prairie-church-get-new-roof/,KPRC Click2Houston,Spencer Solves It: KPRC 2's Bill Spencer helps Tarkington ...
"Feb 14, 2020",2020-02-14,"On Jan 17, Pfizer's pharmaceutical division Upjohn hosted a first-of-its-kind Partnerships for Change summit to gather insights for partnership strategies and ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.businesstimes.com.sg/lifestyle/wellness/partnerships-in-healthcare,The Business Times,Partnerships in healthcare
"Feb 19, 2020",2020-02-19,"Really, all Pfizer has done is add 2 cents a share to its quarterly payout every year. That's not enough to get it on the radar of my Hidden Yields dividend-growth ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.forbes.com/sites/brettowens/2020/02/19/how-to-play-stock-splits-for-3x-dividends-200-upside/,Forbes,"How To Play Stock Splits For 3X Dividends, 200%+ Upside"
"Feb 20, 2020",2020-02-20,Amgen has filed a US patent-infringement lawsuit against Pfizer's Hospira over its biosimilar pegfilgrastim rival to Neulasta.,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://generics.pharmaintelligence.informa.com/GB149633/Amgen-Sues-Pfizer-Over-US-Pegfilgrastim-Biosimilar,Generics Bulletin,Amgen Sues Pfizer Over US Pegfilgrastim Biosimilar
"Feb 21, 2020",2020-02-21,Pfizer Upjohn (“Upjohn” thereafter) has established two important private-public partnerships via collaborations within the Emerging Markets to harness the ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://healthcare.cioapplications.com/cxoinsights/partnerships-in-action-advancing-healthcare-through-collaborative-science-in-emerging-markets-nid-5717.html,CIO Applications,Partnerships in Action: Advancing Healthcare through ...
"Feb 10, 2020",2020-02-10,"She is also chief compliance counsel for Pfizer's Global Supply Division and Environmental, Health and Safety Program. She spoke at the panel titled “Risky ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.propertycasualty360.com/2020/02/10/pfizer-assistant-general-counsel-climate-change-is-part-of-enterprise-risk-414-171463/,PropertyCasualty360,Climate change: The new piece of enterprise risk management
