date,datetime,desc,img,link,media,title
"Jun 11, 2020",2020-06-11,"June 11 (Reuters) - Pfizer Inc: * FDA APPROVES PFIZER'S ONCOLOGY SUPPORTIVE CARE BIOSIMILAR, NYVEPRIA™ (PEGFILGRASTIM-APGF). * PFIZER ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://uk.reuters.com/article/brief-fda-approves-pfizers-oncology-supp/brief-fda-approves-pfizers-oncology-supportive-care-biosimilar-nyvepria-idUKASA00TGP,Reuters,"BRIEF-FDA Approves Pfizer's Oncology Supportive Care Biosimilar, Nyvepria"
"Jun 5, 2020",2020-06-05,"Pfizer said it will make non-controlling investments in the biotechs with small- to medium-sized market capitalizations, but did not identify them. US: Pfizer Inc ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://medicaldialogues.in/news/industry/pharma/pfizer-to-infuse-up-to-usd-500-million-in-public-drug-developers-66422,Medical Dialogues,Pfizer to infuse up to USD 500 million in public drug developers
"Jun 2, 2020",2020-06-02,"Watching Price Action, Pfizer Selloff, Trading Thoughts. Taking a chunk of Pfizer during this selloff, while Amazon has raised $10 billion in mixed-maturity debt and ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://realmoney.thestreet.com/investing/stocks/watching-price-action-pfizer-selloff-trading-thoughts-15337637,TheStreet,"Watching Price Action, Pfizer Selloff, Trading Thoughts"
"Jun 21, 2020",2020-06-21,"And Pfizer, the University of Oxford and others have started testing their coronavirus vaccine candidates in older adults. Some of the experimental vaccines “may ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.wsj.com/articles/efforts-for-coronavirus-vaccine-focus-on-vulnerable-group-older-adults-11592731801,Wall Street Journal,Efforts for Coronavirus Vaccine Focus on Vulnerable Group: Older Adults
"Jun 13, 2020",2020-06-13,"New York: Pfizer Inc. has announced positive top-line results from the Phase 3 JADE TEEN study of abrocitinib, an investigational oral once-daily Janus kinase 1 ( ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://medicaldialogues.in/news/industry/pharma/pfizer-abrocitinib-hits-mark-in-phase-3-of-atopic-dermatitis-trial-66646,Medical Dialogues,Pfizer Abrocitinib hits mark in phase 3 of Atopic Dermatitis trial
"Jun 9, 2020",2020-06-09,"Pfizer ( PFE Quick Quote PFE - Free Report) closed at $36.21 in the latest trading session, marking a -1.04% move from the prior day. This change lagged the ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.zacks.com/stock/news/974647/pfizer-pfe-dips-more-than-broader-markets-what-you-should-know,,Pfizer (PFE) Dips More Than Broader Markets: What You Should Know
"Jun 3, 2020",2020-06-03,"D., of Pfizer Joins the Progentec Board of Directors. Published: Jun 03, 2020. OKLAHOMA CITY, June 3, ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.biospace.com/article/releases/precision-medicine-and-diagnostics-expert-hakan-sakul-ph-d-of-pfizer-joins-the-progentec-board-of-directors/,,"Precision Medicine and Diagnostics Expert Hakan Sakul, Ph ..."
"Jun 24, 2020",2020-06-24,"As Pfizer's chief patient officer, Dr. Richardson-Heron leads Pfizer's work to advance patient- focused programs and platforms. Her commitment to seek patients' ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.washingtonpost.com/washington-post-live-chasing-cancer-june-17/,Washington Post,Chasing Cancer: The Road Ahead
"Jun 10, 2020",2020-06-10,Pfizer will be taking the Moderna approach to Covid-19 vaccine pricing. CEO Albert Bourla said yesterday at a Goldman Sachs virtual conference that the pharma ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://endpts.com/covid-19-roundup-pfizer-takes-moderna-approach-to-vaccine-pricing-nih-official-outlines-when-leading-candidates-will-enter-phiii/,,"Covid-19 roundup: Fauci talks pricing, disparate impact and ..."
"Jun 2, 2020",2020-06-02,"Today's announcement builds on Pfizer's long history of successfully collaborating across the healthcare innovation ecosystem, through a wide range of flexible ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://sciencebusiness.net/network-updates/pfizer-establishes-new-program-support-continued-biotechnology-innovation,,Pfizer establishes new program to support continued ...
"Jun 9, 2020",2020-06-09,"Under the agreement, Valneva and Pfizer will work together throughout the development of VLA15. Valneva is eligible to receive a total of $308 million cash ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.contractpharma.com/contents/view_breaking-news/2020-06-09/valneva-earns-130m-pfizer-milestone-in-lyme-vax-pact/,Contract Pharma,Valneva Earns $130M Pfizer Milestone In Lyme Vax Pact
"Jun 4, 2020",2020-06-04,"... and efficacy of abrocitinib (PF-04965842, Pfizer), a once daily oral Janus kinase 1 (JAK1) inhibitor for moderate-to-severe AD in patients 12 years and older.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.dermatologytimes.com/view/pfizer-reports-positive-results-second-abrocitinib-monotherapy-study,Dermatology Times,Pfizer reports positive results from second abrocitinib ...
"Jun 1, 2020",2020-06-01,"Dow Jones stock Pfizer dove 8% on drug trial news, as the current stock market rally continues. X. This video file cannot be played.(Error Code: ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.investors.com/market-trend/stock-market-today/dow-jones-china-coronavirus-stock-market-rally-pfizer-drug-trial-eli-lilly-covid-19-drug/,Investor's Business Daily,Dow Jones Erases 150-Point Loss Amid Rising U.S.-China ...
"Jun 8, 2020",2020-06-08,"If combined, the two companies would have a market capitalisation of about $232 billion, exceeding Merck and Pfizer. AstraZeneca and Gilead Sciences have ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.cnbc.com/2020/06/08/astrazeneca-contacted-gilead-over-potential-megamerger.html,CNBC,AstraZeneca contacted Gilead over potential megamerger
"Jun 3, 2020",2020-06-03,"Partner companies may also have the opportunity to access Pfizer's significant expertise and resources in research, clinical development and manufacturing. The ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.thepharmaletter.com/article/pfizer-breakthrough-growth-initiative-will-invest-up-to-500-million-in-clinical-stage-biotechs,The Pharma Letter,Pfizer Breakthrough Growth Initiative will invest up to $500 ...
"Jun 1, 2020",2020-06-01,"Pharmalittle: Fauci 'didn't like' Moderna vaccine data release; Pfizer breast cancer drug suffers a setback. By Ed Silverman @Pharmalot. June 1, 2020. Reprints.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.statnews.com/pharmalot/2020/06/01/moderna-vaccine-fauci-covid19-pfizer-gilead/,STAT,Fauci 'didn't like' Moderna Covid-19 vaccine data release - STAT
"Jun 1, 2020",2020-06-01,"PFIZER INC : Entry into a Material Definitive Agreement, Financial Statements and Exhibits (form 8-K). Link copied. 06/01/2020 | 05:31pm. Copier lien. Item 1.01 ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.marketscreener.com/quote/stock/PFIZER-INC-23365019/news/PFIZER-INC-Entry-into-a-Material-Definitive-Agreement-Financial-Statements-and-Exhibits-form-8-K-30706631/,,"PFIZER INC : Entry into a Material Definitive Agreement, Financial Statements and Exhibits (form 8-K)"
"Jun 26, 2020",2020-06-26,Executive Summary. Agreements signed between Wyeth and Trubion Pharmaceuticals more than a decade ago have led to Pfizer making royalty payments on its ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://generics.pharmaintelligence.informa.com/GB150025/Pfizer-Pays-Out-On-Rituximab-Biosimilar,Generics Bulletin,Pfizer Pays Out On Rituximab Biosimilar
"Jun 1, 2020",2020-06-01,Pfizer — The pharmaceutical giant dropped on the back of disappointing breast-cancer drug trial results. Coty — Coty shares rallied after the company ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.cnbc.com/2020/06/01/stock-market-today-live.html,CNBC,"Stock market live Monday: Stocks rise to start June, just like 1968?, Zoom tops $200"
"Jun 21, 2020",2020-06-21,"Pfizer Chief Business Officer John Young recently stated that ""there is no thought being given to ROI [return on investment] in our COVID-19 work."" He said, "" ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fool.com/investing/2020/06/21/how-modernas-second-worst-nightmare-could-become-a.aspx,Motley Fool,How Moderna's Second Worst Nightmare Could Become a Reality
