date,compound,positive,negative,neutral
6/1/2020,0,0,0,1
6/1/2020,0,0,0,1
6/1/2020,0.4404,0.116,0,0.884
6/1/2020,0,0,0,1
6/2/2020,-0.3818,0,0.091,0.909
6/2/2020,0.3182,0.103,0,0.897
6/2/2020,0,0,0,1
6/2/2020,0,0,0,1
6/2/2020,0.4019,0.119,0,0.881
6/2/2020,-0.1531,0.075,0.098,0.827
6/3/2020,0.1531,0.108,0.085,0.808
6/3/2020,0.4588,0.16,0,0.84
6/3/2020,0.3182,0.087,0,0.913
6/3/2020,0.4939,0.138,0,0.862
6/3/2020,0,0,0,1
6/3/2020,0,0,0,1
6/4/2020,0,0,0,1
6/4/2020,0,0,0,1
6/4/2020,0.4767,0.119,0,0.881
6/4/2020,0,0,0,1
6/4/2020,0,0,0,1
6/4/2020,0,0,0,1
6/5/2020,0,0,0,1
6/5/2020,0.3167,0.094,0,0.906
6/5/2020,0.296,0.084,0,0.916
6/5/2020,0.5267,0.139,0,0.861
6/5/2020,0,0,0,1
6/5/2020,0.7269,0.234,0,0.766
6/6/2020,0.1027,0.1,0.085,0.815
6/6/2020,0,0,0,1
6/6/2020,0,0,0,1
6/7/2020,0,0,0,1
6/7/2020,0.5994,0.205,0,0.795
6/8/2020,0,0,0,1
6/8/2020,-0.6124,0,0.227,0.773
6/8/2020,0,0,0,1
6/8/2020,0.4767,0.129,0,0.871
6/9/2020,0.3818,0.115,0,0.885
6/9/2020,0,0,0,1
6/10/2020,-0.4133,0.071,0.159,0.77
6/10/2020,0.5859,0.173,0,0.827
6/11/2020,0,0,0,1
6/11/2020,0,0,0,1
6/11/2020,0,0,0,1
6/11/2020,-0.3182,0,0.084,0.916
6/11/2020,-0.296,0,0.091,0.909
6/11/2020,0,0,0,1
6/11/2020,0,0,0,1
6/11/2020,0,0,0,1
6/11/2020,0.3818,0.098,0,0.902
6/12/2020,0,0,0,1
6/12/2020,-0.1633,0.124,0.143,0.734
6/12/2020,-0.1633,0.131,0.151,0.717
6/12/2020,0,0,0,1
6/12/2020,0,0,0,1
6/12/2020,0,0,0,1
6/12/2020,-0.4215,0,0.113,0.887
6/12/2020,-0.4939,0.154,0.229,0.616
6/13/2020,0,0,0,1
6/13/2020,0,0,0,1
6/13/2020,0,0,0,1
6/13/2020,-0.5423,0,0.123,0.877
6/14/2020,0,0,0,1
6/14/2020,0,0,0,1
6/14/2020,0.4215,0.097,0,0.903
6/15/2020,0,0,0,1
6/15/2020,0,0,0,1
6/15/2020,0,0,0,1
6/15/2020,0.5267,0.139,0,0.861
6/15/2020,0.5859,0.179,0,0.821
6/15/2020,0.765,0.226,0,0.774
6/15/2020,0.788,0.275,0,0.725
6/15/2020,0,0,0,1
6/15/2020,0.2263,0.079,0,0.921
6/15/2020,0,0,0,1
6/16/2020,-0.6369,0,0.152,0.848
6/16/2020,0,0,0,1
6/16/2020,0,0,0,1
6/16/2020,-0.3612,0.075,0.178,0.747
6/16/2020,-0.3612,0.075,0.178,0.747
6/17/2020,0.4939,0.127,0,0.873
6/17/2020,0.3071,0.119,0,0.881
6/17/2020,-0.296,0,0.081,0.919
6/17/2020,0.296,0.084,0,0.916
6/17/2020,0.2732,0.08,0,0.92
6/18/2020,0.5574,0.183,0,0.817
6/18/2020,0,0,0,1
6/18/2020,-0.2732,0,0.08,0.92
6/19/2020,0,0,0,1
6/19/2020,0,0,0,1
6/19/2020,0,0,0,1
6/19/2020,0,0,0,1
6/19/2020,0.7096,0.204,0,0.796
6/19/2020,-0.0772,0.159,0.17,0.671
6/19/2020,0,0,0,1
6/20/2020,0,0,0,1
6/21/2020,0.25,0.069,0,0.931
6/22/2020,-0.6597,0,0.15,0.85
6/22/2020,0.0772,0.056,0,0.944
6/22/2020,0.5423,0.158,0,0.842
6/23/2020,0.1779,0.069,0,0.931
6/23/2020,0,0,0,1
6/23/2020,0.128,0.059,0,0.941
6/24/2020,0,0,0,1
6/24/2020,0.5574,0.114,0,0.886
6/24/2020,0,0,0,1
6/24/2020,0,0,0,1
6/24/2020,0,0,0,1
6/24/2020,0,0,0,1
6/25/2020,0.4019,0.085,0,0.915
6/25/2020,0.2263,0.064,0,0.936
6/25/2020,0.5106,0.142,0,0.858
6/25/2020,0,0,0,1
6/25/2020,0.4019,0.124,0,0.876
6/25/2020,0.0258,0.048,0,0.952
6/25/2020,0,0,0,1
6/25/2020,0.4588,0.16,0,0.84
6/25/2020,-0.6124,0,0.217,0.783
6/25/2020,0,0,0,1
6/26/2020,0,0,0,1
6/27/2020,0,0,0,1
6/28/2020,0.1531,0.097,0.076,0.828
6/28/2020,0,0,0,1
6/29/2020,0.3182,0.091,0,0.909
6/29/2020,0.1027,0.057,0,0.943
6/29/2020,0.1531,0.106,0,0.894
6/30/2020,0.4939,0.158,0,0.842
6/30/2020,0.1531,0.062,0,0.938
6/30/2020,0,0,0,1
6/30/2020,0.7783,0.253,0,0.747
6/30/2020,0,0,0,1
6/30/2020,0,0,0,1
6/30/2020,0,0,0,1
6/30/2020,0.4019,0.094,0,0.906
7/1/2020,0.9062,0.369,0,0.631
7/1/2020,0.7783,0.281,0,0.719
7/1/2020,-0.4019,0,0.101,0.899
7/1/2020,0.5719,0.183,0,0.817
7/1/2020,-0.4404,0.188,0.279,0.533
7/2/2020,0,0,0,1
7/2/2020,0,0,0,1
7/2/2020,-0.2263,0.09,0.122,0.789
7/2/2020,-0.5809,0,0.131,0.869
7/2/2020,0,0,0,1
7/2/2020,-0.2263,0,0.079,0.921
7/5/2020,0,0,0,1
7/6/2020,-0.5267,0,0.145,0.855
7/6/2020,0.25,0.117,0.08,0.803
7/6/2020,-0.836,0,0.331,0.669
7/6/2020,0.8173,0.288,0,0.712
7/7/2020,-0.4404,0,0.104,0.896
7/7/2020,0.1531,0.093,0.074,0.833
7/7/2020,0.0258,0.11,0.106,0.784
7/7/2020,0.4019,0.105,0,0.895
7/7/2020,0,0,0,1
7/7/2020,0,0,0,1
7/7/2020,0,0,0,1
7/7/2020,0,0,0,1
7/8/2020,0,0,0,1
7/8/2020,0.4939,0.11,0,0.89
7/9/2020,0,0,0,1
7/9/2020,0.5574,0.122,0,0.878
7/9/2020,0,0,0,1
7/9/2020,0,0,0,1
7/9/2020,0,0,0,1
7/9/2020,0.25,0.074,0,0.926
7/9/2020,0.25,0.074,0,0.926
7/9/2020,0.3182,0.108,0,0.892
7/9/2020,0,0,0,1
7/9/2020,0.4939,0.132,0,0.868
7/10/2020,-0.8126,0,0.252,0.748
7/11/2020,0,0,0,1
7/12/2020,-0.6597,0,0.173,0.827
7/13/2020,0,0,0,1
7/13/2020,0,0,0,1
7/13/2020,0,0,0,1
7/13/2020,0.6124,0.192,0,0.808
7/13/2020,0.296,0.078,0,0.922
7/13/2020,-0.3182,0.08,0.125,0.796
7/13/2020,0.4939,0.122,0,0.878
7/14/2020,0,0,0,1
7/14/2020,0.0258,0.05,0,0.95
7/14/2020,0.296,0.084,0,0.916
7/14/2020,0,0,0,1
7/14/2020,-0.5719,0.095,0.216,0.689
7/14/2020,0.3804,0.105,0,0.895
7/14/2020,0.296,0.091,0,0.909
7/14/2020,-0.5423,0,0.111,0.889
7/14/2020,0.296,0.084,0,0.916
7/14/2020,0,0,0,1
7/14/2020,0.296,0.075,0,0.925
7/14/2020,-0.6908,0,0.206,0.794
7/14/2020,0,0,0,1
7/14/2020,0.296,0.091,0,0.909
7/14/2020,0,0,0,1
7/14/2020,0,0,0,1
7/14/2020,0.5267,0.167,0,0.833
7/14/2020,0.0258,0.091,0.086,0.823
7/14/2020,0.0772,0.048,0,0.952
7/14/2020,0,0,0,1
7/14/2020,0,0,0,1
7/15/2020,0.3612,0.149,0,0.851
7/15/2020,0,0,0,1
7/15/2020,0,0,0,1
7/15/2020,0.5267,0.239,0,0.761
7/15/2020,0,0,0,1
7/15/2020,0.5106,0.185,0,0.815
7/15/2020,0.3182,0.095,0,0.905
7/15/2020,0.7574,0.236,0,0.764
7/15/2020,0.296,0.169,0.092,0.739
7/15/2020,0.7579,0.273,0,0.727
7/15/2020,0.4767,0.119,0,0.881
7/15/2020,-0.25,0.05,0.086,0.863
7/15/2020,0.8402,0.3,0,0.7
7/15/2020,0.6671,0.259,0.077,0.664
7/15/2020,0.2449,0.071,0,0.929
7/15/2020,0,0,0,1
7/15/2020,0.4019,0.105,0,0.895
7/15/2020,0,0,0,1
7/15/2020,0,0,0,1
7/15/2020,0.296,0.078,0,0.922
7/15/2020,0.6124,0.217,0,0.783
7/15/2020,0.4215,0.118,0,0.882
7/15/2020,0.4019,0.105,0,0.895
7/15/2020,0.5719,0.156,0,0.844
7/15/2020,0.25,0.087,0.047,0.866
7/15/2020,0.3182,0.103,0,0.897
7/15/2020,0,0,0,1
7/15/2020,0.5719,0.156,0,0.844
7/15/2020,0.25,0.087,0.047,0.866
7/15/2020,0.3182,0.103,0,0.897
7/15/2020,-0.25,0.103,0.143,0.754
7/15/2020,0.5563,0.15,0,0.85
7/15/2020,0.4215,0.109,0,0.891
7/16/2020,0,0,0,1
7/16/2020,0.4767,0.196,0.078,0.726
7/16/2020,0.2263,0.093,0.066,0.841
7/16/2020,0.296,0.169,0.099,0.732
7/16/2020,0,0,0,1
7/16/2020,0,0,0,1
7/16/2020,-0.5574,0,0.153,0.847
7/16/2020,0,0,0,1
7/16/2020,0,0,0,1
7/17/2020,0,0,0,1
7/17/2020,0,0,0,1
7/17/2020,0.5574,0.126,0,0.874
7/17/2020,0.5106,0.113,0,0.887
7/17/2020,0.3612,0.098,0,0.902
7/17/2020,0.8074,0.382,0.095,0.523
7/17/2020,0.5423,0.2,0,0.8
7/17/2020,-0.5574,0,0.141,0.859
7/17/2020,0,0,0,1
7/17/2020,0.0613,0.116,0.143,0.74
7/17/2020,0.7906,0.286,0,0.714
7/17/2020,-0.4019,0.093,0.151,0.756
7/18/2020,0.2023,0.079,0,0.921
7/19/2020,0,0,0,1
7/19/2020,-0.5423,0,0.123,0.877
7/20/2020,0,0,0,1
7/20/2020,0,0.089,0.122,0.789
7/20/2020,0.5267,0.167,0,0.833
7/20/2020,0,0,0,1
7/20/2020,-0.5267,0,0.15,0.85
7/20/2020,0.7003,0.234,0,0.766
7/20/2020,0.0258,0.093,0.089,0.819
7/20/2020,0,0,0,1
7/20/2020,0.4404,0.116,0,0.884
7/20/2020,0.4404,0.116,0,0.884
7/21/2020,0,0,0,1
7/21/2020,0.6908,0.206,0,0.794
7/21/2020,0.8555,0.401,0,0.599
7/21/2020,0.3612,0.119,0,0.881
7/21/2020,0.7964,0.208,0,0.792
7/21/2020,0,0,0,1
7/21/2020,0,0,0,1
7/21/2020,0,0,0,1
7/21/2020,0,0,0,1
7/21/2020,0.3616,0.1,0.045,0.855
7/22/2020,0.7506,0.198,0,0.802
7/22/2020,0,0,0,1
7/22/2020,0,0,0,1
7/22/2020,-0.4767,0,0.114,0.886
7/22/2020,-0.891,0,0.325,0.675
7/23/2020,0.7906,0.333,0,0.667
7/23/2020,0.8074,0.274,0,0.726
7/23/2020,0.296,0.078,0,0.922
7/23/2020,0.7783,0.302,0,0.698
7/23/2020,0.6344,0.205,0,0.795
7/23/2020,0,0,0,1
7/24/2020,-0.2732,0.115,0.188,0.697
7/24/2020,0,0,0,1
7/24/2020,0.3182,0.108,0,0.892
7/24/2020,-0.2023,0,0.07,0.93
7/24/2020,0.2023,0.079,0,0.921
7/24/2020,0,0.075,0.075,0.85
7/24/2020,0,0,0,1
7/24/2020,0,0.075,0.075,0.85
7/24/2020,0,0,0,1
7/24/2020,-0.6124,0,0.217,0.783
7/26/2020,0,0,0,1
7/26/2020,0.5106,0.152,0,0.848
7/26/2020,0.3182,0.136,0,0.864
7/27/2020,-0.128,0.074,0.09,0.836
7/27/2020,0.25,0.08,0,0.92
7/27/2020,0.2023,0.07,0,0.93
7/27/2020,0.4201,0.094,0,0.906
7/27/2020,0,0,0,1
7/27/2020,-0.5267,0.077,0.19,0.733
7/27/2020,0,0,0,1
7/27/2020,0,0,0,1
7/27/2020,0,0,0,1
7/27/2020,0,0,0,1
7/27/2020,0,0,0,1
7/27/2020,0,0,0,1
7/27/2020,0,0,0,1
7/27/2020,0.7003,0.214,0,0.786
7/27/2020,0,0,0,1
7/27/2020,0.128,0.055,0,0.945
7/27/2020,0.4588,0.125,0,0.875
7/27/2020,0.5106,0.133,0,0.867
7/27/2020,0.296,0.084,0,0.916
7/27/2020,0.4215,0.104,0,0.896
7/27/2020,0.34,0.082,0,0.918
7/27/2020,0.5423,0.149,0,0.851
7/27/2020,0,0,0,1
7/27/2020,-0.2263,0,0.079,0.921
7/27/2020,0.2023,0.073,0,0.927
7/28/2020,0.4005,0.181,0.081,0.738
7/28/2020,0,0,0,1
7/28/2020,-0.2263,0.06,0.092,0.848
7/28/2020,0.1531,0.1,0.079,0.821
7/28/2020,0,0,0,1
7/28/2020,0.5574,0.15,0,0.85
7/28/2020,-0.6124,0,0.217,0.783
7/29/2020,0.3182,0.108,0,0.892
7/29/2020,0.6486,0.194,0,0.806
7/29/2020,0,0,0,1
7/29/2020,0,0,0,1
7/29/2020,0.1531,0.097,0.076,0.828
7/29/2020,0.3818,0.106,0,0.894
7/29/2020,0.7269,0.225,0,0.775
7/29/2020,0.743,0.215,0,0.785
7/29/2020,-0.891,0,0.325,0.675
7/29/2020,-0.2732,0,0.08,0.92
7/29/2020,-0.2732,0,0.08,0.92
7/30/2020,0,0,0,1
7/30/2020,0,0,0,1
7/30/2020,-0.2263,0,0.073,0.927
7/30/2020,0,0,0,1
7/30/2020,0,0,0,1
7/30/2020,0,0,0,1
7/30/2020,-0.4404,0.188,0.279,0.533
7/30/2020,0,0,0,1
7/31/2020,0.2023,0.076,0,0.924
7/31/2020,0,0,0,1
7/31/2020,0,0,0,1
7/31/2020,0,0,0,1
8/1/2020,-0.4939,0,0.144,0.856
8/1/2020,0,0,0,1
8/1/2020,0,0,0,1
8/1/2020,0,0,0,1
8/2/2020,0,0,0,1
8/2/2020,0.235,0.072,0,0.928
8/3/2020,-0.4939,0,0.118,0.882
8/3/2020,0.3182,0.087,0,0.913
8/3/2020,0,0,0,1
8/3/2020,0,0,0,1
8/3/2020,0,0,0,1
8/3/2020,0,0,0,1
8/3/2020,0,0,0,1
8/3/2020,0.128,0.195,0.145,0.66
8/4/2020,0,0,0,1
8/4/2020,-0.5106,0,0.142,0.858
8/4/2020,0.7783,0.238,0,0.762
8/4/2020,0.7351,0.205,0,0.795
8/4/2020,0,0,0,1
8/4/2020,-0.4019,0.093,0.151,0.756
8/5/2020,0.3182,0.126,0,0.874
8/5/2020,-0.1655,0,0.07,0.93
8/5/2020,0,0,0,1
8/5/2020,-0.0772,0.092,0.104,0.803
8/5/2020,0,0,0,1
8/5/2020,0.4767,0.11,0,0.89
8/5/2020,0.7351,0.255,0,0.745
8/5/2020,0,0,0,1
8/5/2020,-0.3182,0,0.103,0.897
8/5/2020,-0.1027,0.072,0.088,0.84
8/5/2020,0.34,0.098,0,0.902
8/5/2020,-0.5574,0,0.167,0.833
8/5/2020,0.743,0.208,0,0.792
8/5/2020,0.4824,0.135,0,0.865
8/5/2020,0,0,0,1
8/5/2020,0,0,0,1
8/5/2020,-0.8815,0,0.372,0.628
8/5/2020,0,0,0,1
8/5/2020,0,0,0,1
8/6/2020,0.4019,0.105,0,0.895
8/6/2020,0.2732,0.087,0,0.913
8/6/2020,0.2732,0.1,0,0.9
8/6/2020,0.34,0.098,0,0.902
8/6/2020,0,0,0,1
8/6/2020,0,0,0,1
8/6/2020,0,0,0,1
8/7/2020,0.4939,0.122,0,0.878
8/7/2020,0,0,0,1
8/7/2020,0,0,0,1
8/7/2020,0,0,0,1
8/7/2020,0.6369,0.161,0,0.839
8/7/2020,0,0,0,1
8/7/2020,0,0,0,1
8/7/2020,0,0,0,1
8/9/2020,0,0,0,1
8/9/2020,0,0,0,1
8/10/2020,0.3612,0.111,0,0.889
8/10/2020,0.3182,0.095,0,0.905
8/10/2020,-0.6983,0,0.201,0.799
8/10/2020,-0.296,0,0.095,0.905
8/11/2020,0.2263,0.066,0,0.934
8/11/2020,0.1027,0.055,0,0.945
8/11/2020,0.4939,0.138,0,0.862
8/11/2020,0,0,0,1
8/11/2020,0,0,0,1
8/11/2020,0.1027,0.055,0,0.945
8/11/2020,0,0,0,1
8/11/2020,0.2263,0.071,0,0.929
8/11/2020,0,0,0,1
8/11/2020,0.7184,0.207,0,0.793
8/11/2020,0,0,0,1
8/11/2020,0,0,0,1
8/11/2020,-0.2263,0,0.091,0.909
8/12/2020,0,0,0,1
8/12/2020,0.8957,0.36,0,0.64
8/12/2020,0,0,0,1
8/12/2020,-0.5719,0,0.183,0.817
8/12/2020,0.4215,0.185,0.101,0.714
8/12/2020,0,0,0,1
8/12/2020,0,0,0,1
8/12/2020,0,0,0,1
8/12/2020,0,0,0,1
8/12/2020,0,0,0,1
8/12/2020,-0.5719,0,0.183,0.817
8/12/2020,-0.128,0.071,0.088,0.842
8/12/2020,0,0,0,1
8/12/2020,0,0,0,1
8/12/2020,0,0,0,1
8/13/2020,0.6597,0.19,0,0.81
8/13/2020,0,0,0,1
8/13/2020,0,0,0,1
8/13/2020,0.296,0.084,0,0.916
8/13/2020,0,0,0,1
8/14/2020,0,0,0,1
8/14/2020,0,0,0,1
8/14/2020,0,0,0,1
8/14/2020,0,0,0,1
8/14/2020,0.25,0.091,0,0.909
8/14/2020,0,0,0,1
8/14/2020,0,0,0,1
8/14/2020,-0.296,0,0.095,0.905
8/14/2020,-0.4404,0.188,0.279,0.533
8/15/2020,0,0,0,1
8/15/2020,0.4404,0.108,0,0.892
8/15/2020,0,0,0,1
8/16/2020,0.802,0.339,0,0.661
8/16/2020,-0.34,0,0.124,0.876
8/16/2020,0.2023,0.076,0,0.924
8/17/2020,0,0,0,1
8/17/2020,-0.25,0.08,0.117,0.803
8/18/2020,0,0,0,1
8/18/2020,0,0,0,1
8/18/2020,0.4576,0.107,0,0.893
8/18/2020,0,0,0,1
8/18/2020,0,0,0,1
8/19/2020,0,0,0,1
8/19/2020,-0.6369,0,0.191,0.809
8/19/2020,0,0,0,1
8/19/2020,0,0,0,1
8/19/2020,0,0,0,1
8/19/2020,-0.1531,0.075,0.098,0.827
8/19/2020,0.4404,0.121,0,0.879
8/19/2020,0.4404,0.121,0,0.879
8/19/2020,0.4404,0.116,0,0.884
8/19/2020,0.4404,0.121,0,0.879
8/19/2020,0.4404,0.121,0,0.879
8/19/2020,0.4404,0.116,0,0.884
8/20/2020,0,0,0,1
8/20/2020,0.3612,0.082,0,0.918
8/20/2020,0,0,0,1
8/21/2020,0.5859,0.137,0,0.863
8/22/2020,-0.2732,0,0.08,0.92
8/22/2020,-0.802,0,0.238,0.762
8/23/2020,0,0,0,1
8/24/2020,0,0,0,1
8/24/2020,0,0,0,1
8/24/2020,0,0,0,1
8/24/2020,0,0,0,1
8/24/2020,0.2732,0.072,0,0.928
8/24/2020,0,0,0,1
8/24/2020,0.4215,0.097,0,0.903
8/24/2020,-0.4215,0,0.113,0.887
8/25/2020,0,0,0,1
8/25/2020,0,0,0,1
8/25/2020,0,0,0,1
8/25/2020,0.6369,0.167,0,0.833
8/25/2020,0.3111,0.177,0.09,0.733
8/25/2020,-0.296,0,0.095,0.905
8/26/2020,0,0,0,1
8/26/2020,0,0,0,1
8/26/2020,0,0,0,1
8/26/2020,0.34,0.085,0,0.915
8/26/2020,0.3182,0.108,0,0.892
8/26/2020,-0.7289,0,0.253,0.747
8/26/2020,0.1406,0.056,0,0.944
8/26/2020,0.296,0.084,0,0.916
8/26/2020,0.7184,0.207,0,0.793
8/27/2020,0,0.112,0.112,0.776
8/27/2020,0.5574,0.155,0,0.845
8/27/2020,0.5574,0.155,0,0.845
8/28/2020,0,0,0,1
8/28/2020,0.3818,0.11,0,0.89
8/28/2020,0.128,0.055,0,0.945
8/28/2020,0,0,0,1
8/28/2020,0.296,0.104,0,0.896
8/28/2020,0.296,0.168,0.101,0.732
8/28/2020,0.6705,0.224,0,0.776
8/28/2020,0,0,0,1
8/28/2020,-0.2732,0,0.08,0.92
8/29/2020,0.1406,0.056,0,0.944
8/29/2020,0.4019,0.097,0,0.903
8/30/2020,-0.4654,0.068,0.199,0.734
8/30/2020,0.4767,0.114,0,0.886
8/31/2020,0,0,0,1
8/31/2020,0,0,0,1
8/31/2020,-0.4215,0,0.128,0.872
8/31/2020,0.5719,0.15,0,0.85
9/1/2020,0,0,0,1
9/1/2020,0,0,0,1
9/1/2020,0,0,0,1
9/1/2020,-0.296,0,0.087,0.913
9/1/2020,0.7003,0.205,0.064,0.731
9/1/2020,0.4019,0.137,0,0.863
9/1/2020,-0.4215,0,0.109,0.891
9/2/2020,0,0,0,1
9/2/2020,0.2869,0.083,0,0.917
9/2/2020,0.6249,0.188,0,0.812
9/2/2020,0.4404,0.116,0,0.884
9/2/2020,0.8612,0.294,0,0.706
9/2/2020,0.6908,0.218,0,0.782
9/2/2020,-0.5267,0,0.159,0.841
9/2/2020,0,0,0,1
9/2/2020,0.296,0.119,0.073,0.808
9/3/2020,0,0,0,1
9/3/2020,0,0,0,1
9/3/2020,0.2732,0.11,0,0.89
9/3/2020,0.25,0.067,0,0.933
9/3/2020,-0.5106,0,0.117,0.883
9/3/2020,0.296,0.071,0,0.929
9/3/2020,0.5859,0.156,0,0.844
9/3/2020,0,0,0,1
9/3/2020,0.5859,0.179,0,0.821
9/3/2020,0.2732,0.08,0,0.92
9/3/2020,0.4466,0.118,0,0.882
9/3/2020,0,0,0,1
9/3/2020,-0.6566,0,0.177,0.823
9/3/2020,0,0,0,1
9/3/2020,0,0,0,1
9/3/2020,-0.8519,0.091,0.392,0.518
9/4/2020,0.323,0.092,0,0.908
9/4/2020,0.4767,0.17,0,0.83
9/4/2020,0.3818,0.102,0,0.898
9/4/2020,0.296,0.084,0,0.916
9/4/2020,0.4215,0.113,0,0.887
9/4/2020,0,0,0,1
9/4/2020,0,0,0,1
9/4/2020,0.4588,0.125,0,0.875
9/4/2020,0,0,0,1
9/4/2020,0,0,0,1
9/4/2020,0,0,0,1
9/4/2020,0,0,0,1
9/4/2020,0,0,0,1
9/4/2020,-0.5719,0,0.121,0.879
9/4/2020,-0.8613,0,0.346,0.654
9/4/2020,-0.34,0.095,0.148,0.758
9/4/2020,0.0772,0.1,0.125,0.775
9/4/2020,0.0772,0.1,0.125,0.775
9/4/2020,0.0772,0.1,0.125,0.775
9/5/2020,0.296,0.099,0,0.901
9/5/2020,0,0,0,1
9/5/2020,0.3818,0.135,0,0.865
9/6/2020,0.4019,0.105,0,0.895
9/6/2020,0,0,0,1
9/7/2020,0.8722,0.37,0,0.63
9/7/2020,0,0,0,1
9/7/2020,0,0,0,1
9/7/2020,-0.886,0,0.401,0.599
9/7/2020,-0.5267,0.181,0.293,0.526
9/7/2020,0.0772,0.1,0.125,0.775
9/7/2020,0.0772,0.1,0.125,0.775
9/7/2020,0.0772,0.1,0.125,0.775
9/7/2020,0.8176,0.302,0,0.698
9/7/2020,-0.6705,0.082,0.242,0.676
9/8/2020,0.8225,0.336,0,0.664
9/8/2020,0,0,0,1
9/8/2020,0.2732,0.087,0,0.913
9/8/2020,0.6124,0.192,0,0.808
9/8/2020,0.5574,0.167,0,0.833
9/8/2020,0,0,0,1
9/8/2020,-0.5106,0.067,0.168,0.765
9/8/2020,-0.4497,0,0.114,0.886
9/8/2020,0.8091,0.268,0,0.732
9/8/2020,0,0.083,0.083,0.833
9/8/2020,0.5267,0.161,0,0.839
9/8/2020,0.3616,0.1,0.045,0.855
9/8/2020,0.4019,0.101,0,0.899
9/8/2020,-0.8613,0,0.346,0.654
9/8/2020,-0.0772,0.176,0.185,0.639
9/8/2020,-0.5574,0,0.195,0.805
9/8/2020,0.0772,0.1,0.125,0.775
9/8/2020,0.0772,0.1,0.125,0.775
9/8/2020,0.0772,0.1,0.125,0.775
9/9/2020,0,0,0,1
9/9/2020,0,0,0,1
9/9/2020,0.6124,0.2,0,0.8
9/9/2020,0,0,0,1
9/9/2020,0,0,0,1
9/9/2020,0,0,0,1
9/9/2020,0.1779,0.132,0.079,0.789
9/9/2020,0,0,0,1
9/9/2020,0,0,0,1
9/9/2020,0.4215,0.097,0,0.903
9/9/2020,0.4019,0.101,0,0.899
9/9/2020,0.4215,0.177,0,0.823
9/10/2020,0.4767,0.177,0,0.823
9/10/2020,0,0,0,1
9/10/2020,0.5574,0.161,0,0.839
9/10/2020,0.2732,0.072,0,0.928
9/10/2020,0.0772,0.076,0.066,0.858
9/10/2020,0.1301,0.071,0.054,0.876
9/10/2020,0.5106,0.121,0,0.879
9/10/2020,0,0,0,1
9/10/2020,-0.6908,0,0.263,0.737
9/10/2020,-0.6908,0,0.263,0.737
9/10/2020,-0.8807,0,0.384,0.616
9/10/2020,-0.8613,0,0.346,0.654
9/10/2020,0.4019,0.119,0,0.881
9/11/2020,0,0,0,1
9/11/2020,0,0,0,1
9/11/2020,0,0,0,1
9/11/2020,0,0,0,1
9/11/2020,0,0,0,1
9/11/2020,0,0,0,1
9/12/2020,0,0,0,1
9/12/2020,0.3182,0.069,0,0.931
9/12/2020,0.6705,0.242,0.08,0.678
9/12/2020,0.6249,0.181,0,0.819
9/13/2020,0.6705,0.216,0,0.784
9/13/2020,0,0,0,1
9/13/2020,0.3074,0.167,0.126,0.707
9/13/2020,0.3074,0.167,0.126,0.707
9/13/2020,0.3182,0.095,0,0.905
9/14/2020,0.4939,0.174,0,0.826
9/14/2020,0,0,0,1
9/14/2020,0.296,0.091,0,0.909
9/14/2020,0.4404,0.116,0,0.884
9/14/2020,-0.1027,0,0.046,0.954
9/14/2020,0,0,0,1
9/14/2020,0,0,0,1
9/14/2020,0.1027,0.06,0,0.94
9/14/2020,0.5859,0.137,0,0.863
9/15/2020,0.5267,0.15,0,0.85
9/15/2020,0.4019,0.105,0,0.895
9/15/2020,0,0,0,1
9/15/2020,0,0,0,1
9/15/2020,0.1779,0.075,0,0.925
9/15/2020,0.4939,0.113,0,0.887
9/15/2020,-0.8591,0.106,0.412,0.482
9/16/2020,0,0,0,1
9/16/2020,0,0,0,1
9/16/2020,0,0,0,1
9/16/2020,0.3818,0.085,0,0.915
9/16/2020,0,0,0,1
9/16/2020,0.7579,0.283,0,0.717
9/16/2020,0.7579,0.283,0,0.717
9/16/2020,0.1531,0.068,0,0.932
9/16/2020,-0.9201,0,0.453,0.547
9/17/2020,0,0,0,1
9/17/2020,0,0,0,1
9/17/2020,0,0,0,1
9/17/2020,0.5574,0.161,0,0.839
9/17/2020,0.743,0.201,0,0.799
9/17/2020,0.5859,0.161,0,0.839
9/17/2020,0.2023,0.132,0.098,0.769
9/17/2020,0.4215,0.109,0,0.891
9/17/2020,0,0,0,1
9/17/2020,0.765,0.248,0,0.752
9/17/2020,-0.0516,0,0.044,0.956
9/17/2020,0,0,0,1
9/17/2020,0,0,0,1
9/17/2020,0.296,0.095,0,0.905
9/17/2020,0.296,0.091,0,0.909
9/17/2020,0,0,0,1
9/17/2020,0,0,0,1
9/17/2020,-0.5423,0,0.148,0.852
9/17/2020,-0.3818,0,0.088,0.912
9/17/2020,-0.3818,0.053,0.13,0.817
9/17/2020,0.6124,0.2,0,0.8
9/17/2020,0.5994,0.205,0,0.795
9/18/2020,0,0,0,1
9/18/2020,0.296,0.078,0,0.922
9/18/2020,0.4019,0.101,0,0.899
9/18/2020,-0.34,0,0.103,0.897
9/19/2020,0.5868,0.249,0.089,0.662
9/19/2020,-0.2732,0,0.07,0.93
9/20/2020,0.5267,0.145,0,0.855
9/20/2020,-0.3182,0,0.087,0.913
9/20/2020,0,0,0,1
9/21/2020,0.1877,0.07,0,0.93
9/21/2020,0.3818,0.102,0,0.898
9/21/2020,0,0,0,1
